ID,price,appraisaloffer,online_appraisal_flag,model_year,mileage,make,model,trim_descrip,body,color,engine,cylinders,mpg_city,mpg_highway,horsepower,fuel_capacity,market
5795,27500,22500,1,2013,40,OFW,OFW_20,Premium,E,Black,1.6L,4,24,28,175,16,3
5796,22500,12500,0,2013,35,JHO,JHO_4,Not Premium,E,Gray,2.0L,4,22,27,184,15,5
5797,27500,17500,1,2015,30,JHO,JHO_10,Not Premium,F,Silver,1.4L,4,30,40,147,13,9
5798,22500,12500,0,2013,20,LTX,LTX_6,Premium,F,Red,2.0L,4,22,32,250,15,11
5799,22500,7500,0,2014,60,LTX,LTX_21,Not Premium,B,Blue,3.6L,6,22,31,335,19,15
5800,17500,2500,0,2008,75,HXQ,HXQ_14,Not Premium,F,Burgundy,2.4L,4,27,36,185,17,5
5801,17500,12500,1,2012,100+,HXQ,HXQ_8,Premium,F,White,1.5L,4,32,42,174,12,9
5802,22500,2500,0,2012,45,CFK,CFK_10,Premium,E,White,2.4L,4,21,28,184,15,5
5803,37500,32500,1,2013,35,AIH,AIH_32,Premium,D,White,3.5L,6,18,22,278,21,14
5804,32500,17500,1,2013,35,CFK,CFK_8,Premium,E,Black,3.6L,6,18,25,293,24,8
5805,22500,2500,0,2015,20,AIH,AIH_25,Not Premium,F,Gray,1.8L,4,30,38,139,13,4
5806,37500,12500,0,2014,40,HXQ,HXQ_1,Premium,E,Silver,3.5L,6,19,26,280,19,2
5807,22500,12500,1,2012,55,FJE,FJE_1,Premium,E,Silver,2.4L,4,19,25,173,20,8
5808,42500,7500,1,2013,80,FVQ,FVQ_1,Premium,D,Black,5.3L,8,15,20,355,26,1
5809,27500,2500,1,2014,40,HDT,HDT_4,Premium,null,Blue,2.5L,4,25,32,175,18,3
5810,27500,12500,0,2013,20,HYS,HYS_3,null,E,White,1.5L,3,22,32,134,16,12
5811,32500,7500,0,2011,55,AIH,AIH_15,Not Premium,E,Red,3.5L,6,18,24,270,19,4
5812,27500,2500,0,2010,45,HDT,HDT_8,Premium,F,Black,2.5L,4,17,23,305,15,5
5813,22500,12500,0,2012,55,IZA,IZA_43,Premium,F,Black,2.0L,4,23,33,248,15,1
5814,27500,22500,0,2015,40,FVQ,FVQ_8,Not Premium,E,White,1.5L,4,26,30,170,14,5
5815,22500,2500,0,2014,30,JHO,JHO_10,Not Premium,F,Red,1.4L,4,30,40,147,13,1
5816,32500,7500,0,2012,20,HAE,HAE_11,null,E,Silver,3.5L,6,19,26,295,19,12
5817,27500,17500,0,2013,45,ARU,ARU_3,Not Premium,F,White,3.5L,6,21,30,300,18,8
5818,47500,22500,1,2017,5,HXQ,HXQ_4,Premium,G,Blue,3.5L,6,19,28,280,19,8
5819,32500,7500,0,2012,45,LTX,LTX_9,Not Premium,D,Black,5.3L,8,16,22,355,26,13
5820,22500,2500,0,2012,25,HAE,HAE_12,null,E,Gray,3.7L,6,17,24,325,20,16
5821,22500,7500,0,2013,15,AIH,AIH_5,Not Premium,E,Gray,2.5L,4,22,28,176,15,14
5822,17500,17500,0,2012,35,CZV,CZV_6,Premium,null,Gray,2.0L,4,28,37,155,13,2
5823,22500,7500,null,2014,30,KQZ,KQZ_24,Not Premium,F,Blue,2.0L,4,43,41,188,14,14
5824,47500,27500,0,2012,35,FVQ,FVQ_7,Premium,E,White,6.2L,8,15,22,420,26,8
5825,17500,7500,1,2011,65,HXQ,HXQ_9,Not Premium,E,Silver,1.8L,4,28,35,141,13,10
5826,72500,17500,0,2016,5,LTX,LTX_24,Premium,E,Burgundy,5.3L,8,16,20,355,24,2
5827,17500,2500,0,2011,40,GUK,GUK_8,Premium,E,Silver,2.4L,4,22,27,168,15,7
5828,32500,7500,0,2014,40,BDP,BDP_13,Premium,E,Gray,3.6L,6,19,26,310,19,1
5829,27500,27500,1,2013,35,BXO,BXO_2,Premium,G,Black,3.6L,6,19,28,287,19,8
5830,47500,12500,1,2015,10,FJE,FJE_5,Premium,B,Gray,6.4L,8,14,23,485,18,4
5831,17500,2500,0,2010,60,KQZ,KQZ_4,Not Premium,E,Silver,2.0L,4,23,32,245,15,8
5832,17500,2500,0,2013,35,ARU,ARU_14,Not Premium,E,Black,2.0L,4,24,30,141,14,2
5833,32500,22500,1,2016,10,HXQ,HXQ_14,Premium,F,White,1.5L,4,29,35,192,14,1
5834,17500,2500,0,2013,55,KQZ,KQZ_24,Not Premium,F,White,2.0L,4,43,41,188,14,4
5835,22500,17500,0,2012,45,AIH,AIH_13,Not Premium,F,White,2.5L,4,24,33,178,17,2
5836,32500,12500,1,2014,25,OFW,OFW_14,Premium,E,Black,2.0L,4,19,24,235,18,4
5837,22500,22500,1,2012,35,IZA,IZA_32,Premium,E,Black,2.0L,4,22,31,228,16,7
5838,27500,2500,null,2011,70,LTX,LTX_3,Not Premium,E,White,3.6L,6,15,22,281,22,11
5839,22500,7500,1,2015,15,AIH,AIH_25,Not Premium,F,Silver,2.0L,4,31,40,169,13,15
5840,42500,22500,1,2015,25,CFK,CFK_5,Premium,E,White,3.6L,6,17,23,285,21,10
5841,17500,2500,0,2010,75,CZV,CZV_10,Premium,E,Gray,2.5L,4,25,32,184,14,4
5842,22500,2500,0,2013,35,AIH,AIH_13,Not Premium,F,Red,2.5L,4,28,39,203,16,8
5843,22500,12500,0,2013,45,CZV,CZV_6,Premium,null,Silver,2.5L,4,25,34,184,13,14
5844,17500,2500,1,2014,60,ARU,ARU_12,Not Premium,F,Blue,2.5L,4,28,39,182,16,14
5845,22500,2500,0,2014,50,HXQ,HXQ_8,Not Premium,F,Black,2.0L,4,30,38,158,12,8
5846,17500,17500,0,2012,50,CZV,CZV_9,Not Premium,F,Red,2.5L,4,26,35,184,16,9
5847,17500,37500,0,2013,30,JHO,JHO_11,Premium,F,Blue,2.0L,4,25,36,174,18,7
5848,22500,17500,1,2011,55,CIP,CIP_3,null,F,Brown,3.5L,6,21,31,268,17,8
5849,22500,32500,0,2012,60,OFW,OFW_12,Premium,F,White,3.3L,6,19,28,293,18,16
5850,32500,7500,0,2013,40,AIH,AIH_15,Not Premium,E,Red,3.5L,6,20,26,295,19,1
5851,27500,12500,1,2013,55,BXO,BXO_5,Not Premium,F,White,3.6L,6,19,30,300,18,8
5852,22500,12500,1,2010,50,FPH,FPH_10,null,E,White,3.0L,6,17,24,300,18,1
5853,42500,22500,0,2014,45,KQZ,KQZ_3,Not Premium,D,Gray,2.7L,6,18,23,325,26,11
5854,22500,7500,0,2010,55,JDZ,JDZ_28,null,E,Silver,2.0L,4,25,35,208,14,8
5855,27500,17500,0,2013,25,LTX,LTX_12,Not Premium,D,Burgundy,2.5L,4,20,26,200,21,1
5856,22500,12500,1,2011,75,ARU,ARU_17,Not Premium,D,Silver,4.0L,6,15,21,261,21,7
5857,17500,2500,0,2013,45,KQZ,KQZ_20,Not Premium,null,Gray,1.6L,4,27,35,120,12,6
5858,17500,7500,1,2012,85,BGZ,BGZ_9,Not Premium,E,Black,1.6L,4,51,46,139,11,9
5859,22500,12500,0,2015,40,JHO,JHO_11,Not Premium,F,Silver,2.0L,4,23,34,174,18,11
5860,22500,2500,0,2013,75,BGZ,BGZ_15,Premium,F,Black,3.3L,6,20,28,290,18,9
5861,17500,2500,1,2013,35,KQZ,KQZ_1,Not Premium,F,Gray,1.5L,4,23,34,181,16,2
5862,37500,17500,0,2013,30,AIH,AIH_32,Premium,D,Silver,3.5L,6,18,22,278,21,7
5863,17500,2500,0,2012,60,KQZ,KQZ_4,Not Premium,E,Gray,2.5L,4,21,29,168,15,9
5864,22500,17500,1,2014,45,LTX,LTX_20,Not Premium,E,Black,1.5L,4,26,32,170,14,13
5865,42500,37500,0,2015,15,CIP,CIP_6,Premium,E,White,2.0L,4,22,28,235,15,7
5866,17500,12500,0,2013,40,KQZ,KQZ_4,Not Premium,E,Blue,2.5L,4,21,29,168,15,8
5867,27500,7500,0,2013,45,AIH,AIH_13,Not Premium,F,White,2.5L,4,28,39,203,16,4
5868,17500,17500,0,2006,100+,KQZ,KQZ_3,Not Premium,D,Silver,5.0L,8,15,21,360,26,12
5869,27500,12500,0,2014,10,HXQ,HXQ_14,Not Premium,F,White,1.5L,4,30,38,192,14,4
5870,22500,12500,0,2011,100+,HXQ,HXQ_4,Premium,G,White,3.5L,6,19,28,248,21,1
5871,32500,12500,1,2013,65,FVQ,FVQ_4,Not Premium,E,Burgundy,3.6L,6,21,25,310,22,4
5872,22500,2500,1,2013,40,CFK,CFK_1,Not Premium,E,White,2.4L,4,20,25,172,13,5
5873,27500,2500,0,2011,100+,HXQ,HXQ_1,Premium,E,Green,3.5L,6,19,26,280,19,7
5874,32500,22500,1,2012,25,JDZ,JDZ_18,null,F,Black,2.0L,4,24,34,241,17,6
5875,22500,2500,0,2012,35,HAE,HAE_12,null,E,White,3.7L,6,17,24,325,20,10
5876,17500,2500,0,2013,65,OFW,OFW_5,null,E,Gray,2.4L,4,21,27,185,17,14
5877,12500,2500,1,2008,95,LTX,LTX_16,Not Premium,F,Silver,1.8L,4,22,35,138,15,14
5878,12500,22500,1,2005,100+,HXQ,HXQ_14,Premium,B,White,3.5L,6,19,28,271,18,10
5879,17500,2500,0,2014,25,LTX,LTX_16,Not Premium,F,Gray,1.4L,4,28,38,153,13,10
5880,27500,2500,0,2015,10,LTX,LTX_20,Not Premium,E,Blue,1.5L,4,26,31,170,14,9
5881,27500,2500,0,2013,85,BZQ,BZQ_4,Not Premium,D,White,5.7L,8,17,25,395,26,1
5882,27500,7500,0,2014,35,HXQ,HXQ_8,Not Premium,F,Silver,1.5L,4,32,42,174,12,4
5883,22500,22500,1,2015,15,HXQ,HXQ_9,Premium,E,Black,1.8L,4,26,31,141,13,3
5884,17500,17500,null,2012,85,ARU,ARU_12,Not Premium,F,Gray,2.5L,4,27,39,179,18,6
5885,17500,2500,0,2008,55,IZA,IZA_20,Not Premium,A,Blue,3.0L,4,18,27,230,16,12
5886,22500,2500,0,2010,75,HXQ,HXQ_10,Not Premium,E,Black,2.4L,4,26,33,185,15,2
5887,17500,2500,0,2013,50,OFW,OFW_20,Not Premium,E,Silver,2.0L,4,21,26,164,16,15
5888,22500,2500,0,2014,25,AIH,AIH_13,Not Premium,F,Gray,2.5L,4,28,39,203,16,10
5889,22500,22500,1,2011,80,ARU,ARU_3,Not Premium,F,Black,3.5L,6,22,30,300,18,3
5890,17500,7500,1,2013,40,NKR,NKR_2,Not Premium,E,Silver,1.4L,4,25,33,138,14,1
5891,37500,7500,1,2013,45,LTX,LTX_9,Premium,D,Silver,5.3L,8,16,22,355,26,5
5892,32500,27500,0,2010,30,LTX,LTX_9,Not Premium,D,Brown,5.3L,8,17,22,355,26,8
5893,37500,7500,1,2015,20,AIH,AIH_13,Premium,F,White,2.5L,4,27,38,206,16,7
5894,32500,17500,0,2011,50,AIH,AIH_15,Premium,E,Silver,3.5L,6,18,24,270,19,5
5895,37500,37500,1,2012,50,JDZ,JDZ_58,null,E,Black,3.5L,6,18,23,302,24,14
5896,32500,2500,0,2016,10,LTX,LTX_12,Not Premium,D,Blue,2.5L,4,20,25,200,21,16
5897,27500,27500,1,2015,20,CZV,CZV_9,Premium,F,White,2.5L,4,23,31,227,16,8
5898,27500,2500,0,2013,30,CFK,CFK_1,Not Premium,E,Red,2.4L,4,22,30,180,13,5
5899,17500,2500,0,2013,35,OFW,OFW_11,Not Premium,F,White,2.4L,4,25,35,185,18,6
5900,27500,2500,0,2013,30,HXQ,HXQ_8,Not Premium,null,Black,1.5L,4,31,40,174,12,16
5901,17500,7500,1,2010,100+,AIH,AIH_13,Premium,F,White,2.5L,4,25,35,178,17,9
5902,27500,32500,1,2015,25,OFW,OFW_20,Not Premium,E,Red,2.0L,4,23,28,161,16,8
5903,22500,2500,1,2010,65,AIH,AIH_32,Not Premium,D,Silver,4.0L,6,17,21,236,21,8
5904,17500,2500,0,2013,45,KQZ,KQZ_27,Not Premium,E,Blue,2.0L,4,23,29,166,13,11
5905,42500,7500,0,2013,30,MBN,MBN_3,null,E,Silver,2.0L,4,20,25,252,19,8
5906,22500,22500,0,2014,50,CFK,CFK_10,Not Premium,E,Black,2.4L,4,22,31,180,15,15
5907,22500,2500,1,2009,60,KQZ,KQZ_15,Not Premium,E,Silver,3.5L,6,17,23,290,18,2
5908,27500,22500,1,2013,35,AIH,AIH_13,Not Premium,F,Gray,2.5L,4,28,39,203,16,9
5909,32500,22500,0,2015,50,FJE,FJE_9,Not Premium,E,Black,3.6L,6,19,26,293,24,1
5910,22500,12500,1,2009,35,CIP,CIP_3,null,F,Black,3.5L,6,21,31,268,17,8
5911,17500,7500,0,2014,65,BGZ,BGZ_5,null,null,White,1.6L,4,26,31,130,14,6
5912,27500,17500,1,2012,60,ARU,ARU_3,Not Premium,F,Silver,3.5L,6,21,30,300,18,4
5913,17500,7500,0,2010,40,BGZ,BGZ_17,Not Premium,E,Gray,2.4L,4,20,27,191,17,4
5914,22500,2500,1,2013,25,HXQ,HXQ_8,Premium,F,Red,1.5L,4,32,42,174,12,11
5915,32500,17500,0,2014,40,JDZ,JDZ_20,null,E,Black,2.0L,4,22,27,241,17,16
5916,42500,22500,0,2013,30,KQZ,KQZ_3,Not Premium,D,Gray,5.0L,8,16,22,395,26,4
5917,32500,12500,0,2014,55,FJE,FJE_10,Premium,F,Gray,5.7L,8,16,25,370,18,15
5918,52500,32500,0,2014,30,KQZ,KQZ_3,Premium,D,Black,3.0L,6,16,22,250,26,2
5919,32500,2500,1,2013,30,JDZ,JDZ_28,null,E,Black,2.0L,4,23,31,208,14,15
5920,32500,17500,1,2013,45,KQZ,KQZ_3,Not Premium,D,Black,3.3L,6,18,23,290,26,5
5921,22500,27500,0,2012,25,JHO,JHO_8,Not Premium,null,White,2.0L,4,24,34,220,13,11
5922,27500,12500,0,2014,45,ARU,ARU_17,Not Premium,D,White,4.0L,6,15,21,261,21,3
5923,27500,2500,0,2009,30,KQZ,KQZ_3,Not Premium,D,Blue,5.0L,8,17,23,360,26,6
5924,62500,7500,0,2013,40,KQZ,KQZ_3,Premium,D,Black,3.5L,6,15,18,450,36,10
5925,37500,17500,1,2014,20,AIH,AIH_26,Premium,E,Gray,4.0L,6,17,20,270,23,8
5926,37500,7500,0,2014,15,KQZ,KQZ_15,Not Premium,E,White,2.3L,4,16,22,280,18,5
5927,37500,12500,1,2016,5,AIH,AIH_32,Not Premium,D,Gray,2.7L,4,20,23,159,21,8
5928,17500,12500,1,2013,55,OFW,OFW_6,Not Premium,F,Black,2.0L,4,28,37,147,14,1
5929,27500,7500,0,2015,30,HXQ,HXQ_14,Premium,F,Black,1.5L,4,29,35,192,14,12
5930,22500,2500,0,2013,55,ARU,ARU_4,Not Premium,E,White,2.5L,4,25,32,170,14,12
5931,32500,7500,0,2011,85,AIH,AIH_32,Premium,D,Blue,3.5L,6,19,24,278,21,9
5932,27500,2500,0,2010,40,HXQ,HXQ_10,Premium,E,White,2.4L,4,26,33,185,15,4
5933,22500,22500,0,2013,45,FJE,FJE_1,Premium,E,White,2.4L,4,19,25,173,20,6
5934,42500,42500,0,2016,10,LTX,LTX_9,Not Premium,D,White,2.7L,4,16,21,310,24,10
5935,22500,37500,0,2014,15,HXQ,HXQ_8,Not Premium,F,White,1.5L,0,28,38,205,12,13
5936,27500,7500,0,2013,15,ARU,ARU_14,Not Premium,E,White,2.0L,4,24,30,141,14,3
5937,22500,2500,1,2013,30,HDT,HDT_7,Premium,null,Gray,2.0L,4,27,35,152,13,14
5938,27500,12500,1,2014,30,CZV,CZV_10,null,E,White,2.5L,4,22,27,227,15,14
5939,42500,7500,1,2015,20,AIH,AIH_27,Premium,E,Pearl,2.5L,4,41,38,219,14,5
5940,17500,7500,0,2012,45,JHO,JHO_4,Not Premium,E,Black,2.0L,4,20,24,200,16,15
5941,27500,7500,0,2014,30,FVQ,FVQ_8,Not Premium,E,Black,1.5L,4,24,28,170,15,3
5942,47500,22500,1,2016,15,IZA,IZA_19,Premium,F,White,2.0L,4,25,34,255,15,11
5943,22500,2500,0,2011,20,BGZ,BGZ_6,Not Premium,F,Silver,2.0L,4,24,35,173,13,15
5944,32500,2500,0,2014,55,CFK,CFK_8,Premium,E,Black,3.6L,6,18,25,293,24,1
5945,47500,7500,0,2016,5,AIH,AIH_27,Premium,E,Silver,2.5L,4,41,38,219,14,5
5946,32500,17500,0,2013,40,NHY,NHY_6,null,E,Silver,3.5L,6,19,27,290,19,1
5947,17500,2500,1,2014,20,ARU,ARU_18,Not Premium,F,Silver,1.8L,4,29,37,124,13,1
5948,17500,2500,1,2012,25,ARU,ARU_4,Not Premium,E,Gray,2.5L,4,25,32,170,14,3
5949,22500,7500,1,2014,15,CFK,CFK_10,Not Premium,E,Black,2.4L,4,22,31,180,15,12
5950,22500,32500,0,2012,35,HXQ,HXQ_14,Not Premium,F,Gold,2.4L,4,27,36,185,17,10
5951,27500,27500,0,2014,40,FJE,FJE_3,Premium,G,Silver,3.6L,6,17,25,283,20,1
5952,62500,22500,0,2013,35,FVQ,FVQ_7,Premium,E,Black,6.2L,8,14,22,420,26,15
5953,32500,2500,0,2016,5,AIH,AIH_13,Not Premium,F,Blue,2.5L,4,28,39,203,16,4
5954,37500,12500,null,2015,15,HDT,HDT_3,Premium,E,Green,2.5L,4,26,33,182,16,7
5955,32500,17500,null,2015,10,HXQ,HXQ_14,Premium,F,Black,2.0L,4,23,34,252,14,1
5956,47500,2500,1,2013,60,KQZ,KQZ_3,Premium,D,Silver,5.0L,8,16,22,395,26,12
5957,32500,22500,null,2013,60,KQZ,KQZ_3,Not Premium,D,Black,2.7L,6,20,25,325,26,10
5958,17500,2500,1,2009,90,IZA,IZA_20,Not Premium,F,White,2.0L,4,23,35,240,15,7
5959,37500,22500,0,2011,60,LTX,LTX_21,Premium,B,Black,6.2L,8,16,25,455,19,8
5960,37500,2500,0,2014,50,KQZ,KQZ_3,Not Premium,D,Silver,2.7L,6,18,23,325,26,10
5961,32500,7500,0,2016,10,KQZ,KQZ_11,Not Premium,B,Red,2.3L,4,21,30,310,16,8
5962,32500,7500,0,2013,30,JDZ,JDZ_28,null,E,White,2.0L,4,23,31,208,14,16
5963,27500,7500,0,2015,15,HDT,HDT_12,null,E,Silver,2.0L,4,27,33,152,16,16
5964,27500,42500,1,2014,20,HDT,HDT_12,Premium,E,Gray,2.0L,4,23,29,152,16,7
5965,42500,37500,1,2013,25,LYP,LYP_8,Premium,E,Black,2.0L,4,23,27,252,18,7
5966,32500,12500,0,2013,55,KQZ,KQZ_3,Not Premium,D,Burgundy,2.7L,6,18,23,325,26,5
5967,37500,42500,0,2012,80,LTX,LTX_9,Premium,D,White,5.3L,8,17,22,355,26,8
5968,47500,7500,null,2012,50,LTX,LTX_26,Not Premium,E,Blue,5.3L,8,15,22,355,31,5
5969,27500,17500,0,2014,45,OFW,OFW_20,Premium,E,Brown,2.4L,4,22,28,181,16,11
5970,32500,7500,1,2015,25,CIP,CIP_13,null,E,Black,2.0L,4,29,37,169,12,3
5971,32500,7500,1,2013,25,KQZ,KQZ_23,Not Premium,E,Silver,3.5L,6,20,27,280,18,5
5972,37500,7500,0,2014,15,HAE,HAE_11,Not Premium,E,White,3.5L,6,20,27,295,19,8
5973,42500,2500,1,2014,15,LYP,LYP_15,Premium,E,Black,2.0L,4,19,25,248,22,15
5974,27500,22500,0,2015,10,AIH,AIH_13,Not Premium,F,Silver,2.5L,4,28,39,203,16,1
5975,27500,32500,0,2012,60,HDT,HDT_3,Premium,E,White,2.5L,4,26,32,170,15,6
5976,37500,27500,0,2013,60,KQZ,KQZ_3,Not Premium,D,Black,5.0L,8,16,22,395,26,2
5977,27500,2500,0,2013,60,HXQ,HXQ_14,Premium,F,Black,1.5L,4,29,35,192,14,11
5978,27500,7500,null,2012,50,KQZ,KQZ_15,Not Premium,E,Silver,3.5L,6,17,24,290,18,15
5979,17500,2500,0,2013,25,BGZ,BGZ_5,Not Premium,null,White,2.0L,4,25,30,161,14,8
5980,27500,12500,0,2012,60,KQZ,KQZ_15,Not Premium,E,Blue,3.5L,6,17,24,290,18,11
5981,17500,2500,0,2012,40,JHO,JHO_10,Not Premium,F,Blue,1.4L,4,28,38,150,14,1
5982,42500,7500,0,2013,40,LTX,LTX_3,Premium,E,Black,3.6L,6,17,25,310,21,14
5983,42500,2500,0,2009,55,AIH,AIH_8,null,D,Brown,5.7L,8,13,17,381,26,8
5984,17500,2500,1,2012,60,CFK,CFK_6,Not Premium,E,Gray,2.4L,4,22,30,180,12,11
5985,17500,2500,0,2015,15,OFW,OFW_6,Not Premium,F,Black,2.0L,4,30,40,147,14,14
5986,22500,2500,0,2014,5,HXQ,HXQ_8,Premium,B,White,2.0L,4,25,35,158,12,15
5987,37500,27500,0,2012,15,FJE,FJE_10,null,F,Red,5.7L,8,16,25,370,18,1
5988,17500,7500,0,2011,60,JHO,JHO_4,Not Premium,E,Blue,2.0L,4,20,26,200,16,6
5989,17500,2500,0,2010,55,LTX,LTX_6,Not Premium,F,Burgundy,2.5L,4,25,36,196,18,7
5990,37500,2500,0,2014,30,JDZ,JDZ_20,null,E,Black,2.0L,4,22,27,241,17,10
5991,47500,12500,0,2013,45,JDZ,JDZ_7,null,E,Gray,3.0L,6,17,22,362,26,10
5992,32500,32500,0,2013,35,BZQ,BZQ_4,Not Premium,D,Black,5.7L,8,17,25,395,26,12
5993,42500,22500,0,2014,30,CIP,CIP_22,Premium,E,White,4.6L,8,15,18,301,19,4
5994,37500,22500,0,2014,80,AIH,AIH_32,Premium,D,Black,3.5L,6,19,24,278,21,10
5995,27500,2500,0,2010,65,AIH,AIH_15,Not Premium,E,Burgundy,3.5L,6,18,24,270,19,11
5996,22500,22500,0,2011,55,KQZ,KQZ_11,Not Premium,B,Blue,2.3L,4,22,31,310,15,10
5997,27500,27500,1,2005,85,CIP,CIP_22,Premium,E,White,4.6L,8,15,20,301,23,9
5998,42500,2500,0,2015,35,NHY,NHY_6,null,E,Black,3.5L,6,19,26,290,19,14
5999,32500,2500,0,2012,95,KQZ,KQZ_3,Not Premium,D,Gray,5.0L,8,19,26,385,23,9
6000,42500,22500,0,2015,10,NHY,NHY_9,null,E,White,2.0L,4,21,27,272,17,11
6001,32500,42500,0,2016,25,HDT,HDT_12,Premium,E,Silver,2.5L,4,27,34,182,16,7
6002,37500,12500,0,2013,35,IZA,IZA_16,Not Premium,E,Black,3.0L,6,18,25,300,22,10
6003,12500,17500,1,2008,65,KQZ,KQZ_19,Not Premium,null,Gray,2.0L,4,26,36,160,12,15
6004,27500,17500,0,2014,20,HDT,HDT_4,Premium,null,Gray,2.5L,4,25,32,175,18,11
6005,22500,17500,0,2013,60,OFW,OFW_20,Not Premium,E,Gray,2.0L,4,21,26,164,16,11
6006,37500,12500,0,2014,20,IZA,IZA_19,Not Premium,F,Blue,2.0L,4,26,36,255,15,10
6007,32500,17500,0,2015,25,AIH,AIH_5,Not Premium,E,Gray,2.5L,4,26,35,203,14,1
6008,27500,2500,1,2015,30,LTX,LTX_20,Not Premium,E,Gray,1.5L,4,25,30,170,15,7
6009,27500,17500,0,2011,100+,AIH,AIH_32,Premium,D,Blue,3.5L,6,18,23,278,21,4
6010,22500,2500,1,2013,25,HXQ,HXQ_9,Not Premium,E,Silver,1.8L,4,28,34,141,13,4
6011,27500,2500,0,2014,30,JHO,JHO_10,Premium,F,Blue,1.4L,4,30,40,147,13,4
6012,37500,32500,1,2013,45,CFK,CFK_5,Premium,E,Silver,3.6L,6,16,21,285,22,7
6013,37500,27500,1,2014,10,KQZ,KQZ_11,Premium,B,Blue,5.0L,8,15,24,460,16,12
6014,17500,2500,0,2007,50,AIH,AIH_5,null,E,Black,2.5L,4,21,27,179,15,8
6015,12500,12500,1,2009,95,HXQ,HXQ_10,Not Premium,E,Blue,2.4L,4,22,30,185,15,4
6016,17500,7500,0,2013,40,NKR,NKR_2,Not Premium,E,Gray,1.4L,4,25,33,138,14,16
6017,27500,2500,0,2013,15,HDT,HDT_3,Premium,E,Green,2.5L,4,26,32,170,15,11
6018,37500,12500,0,2014,15,AIH,AIH_15,Not Premium,E,Gray,3.5L,6,20,26,295,19,4
6019,17500,2500,1,2013,60,ARU,ARU_12,Not Premium,F,Gray,2.5L,4,26,37,179,18,5
6020,17500,2500,0,2013,40,OFW,OFW_6,Premium,F,White,2.0L,4,28,37,147,14,8
6021,27500,2500,0,2014,25,CFK,CFK_8,Not Premium,E,Black,3.6L,6,19,26,293,24,9
6022,57500,22500,0,2015,50,BDP,BDP_11,null,E,Silver,6.2L,8,14,23,420,31,4
6023,27500,22500,0,2013,30,HDT,HDT_12,Premium,E,Gray,2.0L,4,23,29,152,16,5
6024,27500,12500,0,2010,55,AIH,AIH_32,Not Premium,D,White,4.0L,6,17,21,236,21,1
6025,17500,2500,0,2010,40,AIH,AIH_25,Not Premium,F,White,1.8L,4,27,36,132,13,10
6026,37500,37500,1,2014,50,HXQ,HXQ_1,Premium,E,White,3.5L,6,19,26,280,19,11
6027,27500,2500,0,2014,50,CFK,CFK_1,Not Premium,E,Black,2.4L,4,22,30,180,13,5
6028,37500,12500,0,2015,15,AIH,AIH_5,Premium,E,Gray,2.5L,4,25,33,203,14,2
6029,27500,2500,0,2017,10,OFW,OFW_6,Not Premium,F,Silver,2.0L,4,31,41,147,14,9
6030,37500,7500,0,2015,20,AIH,AIH_32,Not Premium,D,Gray,3.5L,6,19,24,278,21,16
6031,37500,22500,1,2017,15,HXQ,HXQ_8,Premium,F,Blue,1.5L,4,31,38,174,12,15
6032,17500,2500,0,2008,100+,HXQ,HXQ_1,Premium,E,Blue,3.5L,6,18,25,250,21,9
6033,27500,12500,0,2012,5,ARU,ARU_3,Premium,F,White,3.5L,0,21,30,300,18,12
6034,22500,2500,0,2013,35,ARU,ARU_4,Premium,E,White,2.5L,4,26,33,170,14,12
6035,22500,2500,0,2013,15,CFK,CFK_1,Not Premium,E,Blue,2.4L,4,22,31,180,13,10
6036,37500,27500,1,2013,85,LTX,LTX_9,Not Premium,D,White,5.3L,8,16,22,355,26,7
6037,27500,17500,0,2014,40,LTX,LTX_20,Not Premium,E,White,1.5L,4,26,32,170,14,11
6038,17500,2500,0,2011,35,JHO,JHO_4,Not Premium,E,White,2.0L,4,20,26,200,16,13
6039,17500,2500,0,2013,45,FJE,FJE_1,Premium,E,Black,2.4L,4,19,25,173,20,6
6040,32500,7500,0,2009,50,JDZ,JDZ_46,null,E,Black,4.6L,8,14,19,362,26,4
6041,27500,2500,0,2015,40,FJE,FJE_9,null,E,White,3.6L,6,19,26,295,24,16
6042,37500,22500,0,2014,45,LTX,LTX_9,Premium,D,White,5.3L,8,19,22,355,24,14
6043,32500,7500,0,2010,100+,LTX,LTX_24,Not Premium,E,Black,5.3L,8,16,23,355,26,14
6044,27500,7500,0,2015,10,KQZ,KQZ_23,Not Premium,E,Silver,2.0L,4,21,28,250,18,10
6045,32500,7500,0,2014,35,AIH,AIH_32,Premium,D,Gray,3.5L,6,18,22,278,21,3
6046,37500,2500,1,2014,35,AIH,AIH_32,Premium,D,Gray,3.5L,6,18,22,278,21,14
6047,32500,12500,0,2011,100,FVQ,FVQ_1,Premium,D,Red,5.3L,8,16,22,355,26,7
6048,17500,7500,0,2012,80,AIH,AIH_25,Not Premium,F,Gray,1.8L,4,28,35,132,13,8
6049,22500,17500,1,2010,100+,CFK,CFK_8,Premium,E,White,3.0L,6,17,24,240,24,10
6050,32500,22500,0,2012,60,IZA,IZA_16,Not Premium,E,Silver,3.0L,6,18,25,300,22,10
6051,17500,7500,0,2011,35,ARU,ARU_19,Not Premium,E,White,1.6L,4,26,31,188,11,7
6052,27500,32500,0,2012,50,LTX,LTX_12,Not Premium,D,Gray,3.6L,6,20,26,308,21,9
